cruise_name,date,latitude,longitude,pres,temp,alkali,alkali_q,doxy,doxy_q,psal,psal_q,categ
DYFAMED,05-May-2016 00:00:00,43.41666,7.8667,285.174,13.6622,2601.6,2,170.693086,2,38.6266,2,training
DYFAMED,05-May-2016 00:00:00,43.41666,7.8667,1001.261,13.1559,2594.3,2,185.594387,2,38.5006,2,training
DYFAMED,05-May-2016 00:00:00,43.41666,7.8667,1499.346,13.1373,2596,2,192.580286,2,38.4791,2,training
DYFAMED,05-May-2016 00:00:00,43.41666,7.8667,2352.77,13.2756,2592.7,2,197.18789,2,38.4871,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,9.863,17.846,2577.9,2,245.13322,2,38.3165,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,19.811,17.1243,2574.8,2,251.118263,2,38.3188,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,79.608,13.4281,2592.6,2,192.632118,2,38.5,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,119.729,13.5711,2597.6,2,181.360205,2,38.5647,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,199.728,13.5995,2603.2,2,173.531523,2,38.6037,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,300.443,13.5792,2601.7,2,170.41944,2,38.6197,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,500.152,13.4217,2603.2,2,174.342677,2,38.5832,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,999.739,13.1559,2589.5,2,184.68833,2,38.501,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,1500.148,13.1379,2590.8,2,192.062193,2,38.4801,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,1999.833,13.2089,2590.9,2,196.613177,2,38.4825,2,training
DYFAMED,06-Jun-2016 00:00:00,43.41666,7.8667,2369.201,13.278,2591.7,2,196.788119,2,38.4875,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,9.805,23.4362,2600.8,2,217.368416,2,38.4493,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,29.768,16.3902,2577.2,2,273.40277,2,38.2408,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,80.151,13.6384,2581.7,2,198.858498,2,38.4066,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,119.504,13.4834,2585.3,2,186.317459,2,38.4546,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,199.763,13.4649,2587.4,2,181.472354,2,38.5249,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,400.16,13.6302,2599.3,2,167.5746,2,38.6261,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,599.835,13.4956,2595.8,2,170.416502,2,38.5974,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,1000.006,13.2263,2595.2,2,180.194442,2,38.519,2,training
DYFAMED,13-Aug-2016 00:00:00,43.41666,7.8667,1500.667,13.1537,2582,2,187.318654,2,38.4829,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,46.87,13.6703,2589.3,2,199.537609,2,38.419,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,80.361,13.4103,2591.2,2,189.165832,2,38.4579,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,120.709,13.417,2593.3,2,187.217842,2,38.5004,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,202,13.4995,2601.7,2,174.918626,2,38.5685,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,300,13.6604,2610.3,2,169.98734,2,38.6375,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,502.295,13.479,2608,2,173.821555,2,38.598,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,1012.59,13.1708,2602.1,2,184.591932,2,38.5046,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,1500.917,13.1414,2599.7,2,193.657196,2,38.4805,2,training
DYFAMED,14-Sep-2016 00:00:00,43.41666,7.8667,1999.454,13.211,2601.9,2,195.537736,2,38.4829,2,training
DYFAMED,12-Oct-2016 00:00:00,43.41666,7.8667,10.13,19.9932,2593.8,2,223.751562,2,38.5549,2,training
DYFAMED,12-Oct-2016 00:00:00,43.41666,7.8667,39.109,16.2803,2585.2,2,254.283305,2,38.4397,2,training
DYFAMED,12-Oct-2016 00:00:00,43.41666,7.8667,57.366,13.6452,2618.4,2,190.327485,2,38.4222,2,training
DYFAMED,12-Oct-2016 00:00:00,43.41666,7.8667,79.984,13.4984,2581.9,2,189.950949,2,38.457,2,training
DYFAMED,12-Oct-2016 00:00:00,43.41666,7.8667,119.674,13.4353,2608.3,2,189.519881,2,38.4947,2,training
DYFAMED,12-Oct-2016 00:00:00,43.41666,7.8667,1500.202,13.1439,2590.1,2,191.027482,2,38.4816,2,training
DYFAMED,12-Oct-2016 00:00:00,43.41666,7.8667,2001.012,13.2123,2591.3,2,193.298683,2,38.4836,2,training
DYFAMED,12-Oct-2016 00:00:00,43.41666,7.8667,2352.512,13.2752,2590.5,2,194.30921,2,38.4878,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,9.763,15.6663,2579.2,2,233.328299,2,38.3076,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,19.598,15.6047,2567.7,2,240.655868,2,38.2988,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,45.12,14.4254,2562.9,2,211.450545,2,38.2245,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,80.109,13.7334,2573.3,2,200.959986,2,38.3092,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,119.741,13.6337,2580,2,196.656966,2,38.3935,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,200.685,13.7177,2588.3,2,181.868808,2,38.5442,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,329.607,13.7302,2595.3,2,172.916506,2,38.6229,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,500.418,13.598,2598.5,2,167.675321,2,38.6195,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,999.83,13.2376,2593.5,2,181.663744,2,38.5217,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,1500.611,13.1536,2586.5,2,189.733413,2,38.483,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,2000.112,13.211,2604.8,2,194.41829,2,38.483,2,training
DYFAMED,18-Nov-2016 00:00:00,43.41666,7.8667,2382.412,13.2801,2586.1,2,194.758155,2,38.4874,2,training
DYFAMED,10-Dec-2016 00:00:00,43.41666,7.8667,8.829,16.3859,2563.2,2,234.909682,2,38.1814,2,training
DYFAMED,10-Dec-2016 00:00:00,43.41666,7.8667,45.811,15.5706,2602.9,2,238.642385,2,38.2274,2,training
DYFAMED,10-Dec-2016 00:00:00,43.41666,7.8667,199.923,13.7512,2617.3,2,181.130741,2,38.5646,2,training
DYFAMED,10-Dec-2016 00:00:00,43.41666,7.8667,369.152,13.6745,2611.8,2,170.718092,2,38.627,2,training
DYFAMED,10-Dec-2016 00:00:00,43.41666,7.8667,1500.03,13.152,2600.2,2,188.569847,2,38.4817,2,training
DYFAMED,10-Dec-2016 00:00:00,43.41666,7.8667,2000.177,13.2121,2591.4,2,194.719349,2,38.4823,2,training
DYFAMED,10-Dec-2016 00:00:00,43.41666,7.8667,2375.319,13.2783,2592.1,2,195.064744,2,38.4866,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,10.151,13.766,2590.8,2,237.460568135502,2,38.2452,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,24.09,13.7905,2610.4,2,245.920655012162,2,38.2573,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,38.88,13.8808,2598.1,2,233.264771658436,2,38.292,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,80.784,13.8605,2625.6,2,230.283875397985,2,38.3005,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,200.594,13.8944,2597.8,2,174.92257593855,2,38.6248,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,330.493,13.7523,2603.9,2,169.245823837297,2,38.6454,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,501.952,13.5557,2602.5,2,170.391051274467,2,38.6129,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,1000.869,13.2054,2597.1,2,182.99599363243,2,38.5139,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,1501.098,13.1446,2589.3,2,191.616333564983,2,38.4811,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,2002.185,13.2124,2585.8,2,195.585975800232,2,38.4834,2,training
DYFAMED,07-Feb-2017 00:00:00,43.41666,7.8667,2377.178,13.2793,2593.7,2,195.007927677772,2,38.4872,2,training
DYFAMED,04-Apr-2017 00:00:00,43.41666,7.8667,20.285,14.4314,2528.2,2,256.16914692831,2,38.1841,2,training
DYFAMED,04-Apr-2017 00:00:00,43.41666,7.8667,40.656,13.9292,2532.6,2,230.728028484825,2,38.2623,2,training
DYFAMED,04-Apr-2017 00:00:00,43.41666,7.8667,80.141,13.8377,2553.7,2,222.230841625477,2,38.3928,2,training
DYFAMED,04-Apr-2017 00:00:00,43.41666,7.8667,120.562,13.753,2556.1,2,198.769988448114,2,38.4675,2,training
DYFAMED,04-Apr-2017 00:00:00,43.41666,7.8667,279.322,13.7432,2612.7,2,170.827693235432,2,38.6364,2,training
DYFAMED,04-Apr-2017 00:00:00,43.41666,7.8667,499.935,13.5558,2606.5,2,172.590821620146,2,38.6122,2,training
DYFAMED,05-May-2017 00:00:00,43.41666,7.8667,10.344,15.3339,2570.9,2,245.697514463785,2,38.3336,2,training
DYFAMED,05-May-2017 00:00:00,43.41666,7.8667,20.692,15.0843,2577.9,2,255.842796817556,2,38.3142,2,training
DYFAMED,05-May-2017 00:00:00,43.41666,7.8667,36.281,13.6792,2610.9,2,227.397399686368,2,38.376,2,training
DYFAMED,05-May-2017 00:00:00,43.41666,7.8667,80.528,13.538,2617.6,2,195.773861326469,2,38.453,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,9.74,19.6214,2576.9,2,239.162965443155,2,38.3857,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,17.951,17.0664,2572.1,2,280.302385506856,2,38.3177,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,51.505,13.6005,2574.2,2,204.318995275362,2,38.4196,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,119.327,13.753,2590,2,173.181505521216,2,38.6014,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,195.408,13.7688,2596.1,2,169.049023144223,2,38.6449,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,399.777,13.5356,2596.9,2,169.205212102211,2,38.6111,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,599.549,13.3452,2587.7,2,174.656306194123,2,38.5624,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,999.152,13.1493,2584.6,2,183.919661494786,2,38.5004,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,1499.783,13.1416,2586.6,2,190.365321496871,2,38.482,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,1999.647,13.2098,2588.5,2,193.525622301496,2,38.4839,2,training
DYFAMED,09-Jun-2017 00:00:00,43.41666,7.8667,2356.376,13.2746,2585.4,2,193.597141252353,2,38.4872,2,training
DYFAMED,07-Jul-2017 00:00:00,43.41666,7.8667,9.983,18.226,2570.5,2,239.933215826131,2,38.1213,2,training
DYFAMED,07-Jul-2017 00:00:00,43.41666,7.8667,19.883,17.0765,2610.8,2,273.369004032494,2,38.2731,2,training
DYFAMED,07-Jul-2017 00:00:00,43.41666,7.8667,48.859,13.6834,2614.8,2,188.553768801609,2,38.4272,2,training
DYFAMED,07-Jul-2017 00:00:00,43.41666,7.8667,79.45,13.5926,2609.3,2,183.831027325296,2,38.5058,2,training
DYFAMED,07-Jul-2017 00:00:00,43.41666,7.8667,1998.469,13.2109,2580.2,2,194.200464117445,2,38.4839,2,training
DYFAMED,07-Jul-2017 00:00:00,43.41666,7.8667,2361.391,13.2757,2587.4,2,191.993207592357,2,38.487,2,training
DYFAMED,08-Nov-2017 00:00:00,43.41666,7.8667,21.034,17.6352,2582.3,2,239.611224166881,2,38.2975,2,training
DYFAMED,08-Nov-2017 00:00:00,43.41666,7.8667,55.537,15.5151,2584.7,2,245.412385739843,2,38.2694,2,training
DYFAMED,08-Nov-2017 00:00:00,43.41666,7.8667,499.928,13.595,2623.4,2,169.375603889988,2,38.6242,2,training
DYFAMED,08-Nov-2017 00:00:00,43.41666,7.8667,1499.845,13.1465,2605,2,191.012992582852,2,38.4845,2,training
MSM72,02-Mar-2018 00:00:00,35.4,26.33,280.49,15.723,2635.38,2,221.83,2,39.154,2,training
MSM72,02-Mar-2018 00:00:00,35.4,26.33,204.1,15.873,2636.62,2,223.49,2,39.179,2,training
MSM72,02-Mar-2018 00:00:00,35.4,26.33,103.26,16.107,2634.47,2,223.79,2,39.222,2,training
MSM72,02-Mar-2018 00:00:00,35.4,26.33,52.81,16.487,2635.89,2,227.04,2,39.264,2,training
MSM72,02-Mar-2018 00:00:00,35.4,26.33,12.74,16.482,2633.61,2,228.6,2,39.264,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,2314.78,14.384,2629.08,2,200.52,2,39.049,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,2278.46,14.378,2631.88,2,202.07,2,39.049,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,2024.71,14.345,2630.23,2,203.56,2,39.045,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,1771.62,14.325,2630.99,2,203.11,2,39.039,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,1518.08,14.337,2626.17,2,201.41,2,39.025,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,1264.82,14.374,2627.45,2,196.31,2,38.988,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,1012.41,14.358,2620.58,2,191.92,2,38.953,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,759.71,14.215,2617.78,2,186.49,2,38.897,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,507.47,14.569,2632.05,2,208.37,2,38.974,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,406.67,14.734,2630.5,2,214.74,2,39.002,2,training
MSM72,02-Mar-2018 00:00:00,35.67,26.28,305.7,15.132,2630.64,2,209.52,2,39.045,2,training
MSM72,03-Mar-2018 00:00:00,35.67,26.28,255.77,15.403,2637.9,2,212.98,2,39.09,2,training
MSM72,03-Mar-2018 00:00:00,35.67,26.28,205.29,15.707,2632.03,2,219.57,2,39.15,2,training
MSM72,03-Mar-2018 00:00:00,35.67,26.28,155.08,15.864,2633.28,2,220.58,2,39.174,2,training
MSM72,03-Mar-2018 00:00:00,35.67,26.28,104.33,16.085,2634.15,2,224.41,2,39.218,2,training
MSM72,03-Mar-2018 00:00:00,35.67,26.28,79.42,16.151,2629.41,2,221.27,2,39.216,2,training
MSM72,03-Mar-2018 00:00:00,35.67,26.28,54.21,16.43,2631.65,2,228.68,2,39.26,2,training
MSM72,03-Mar-2018 00:00:00,35.67,26.28,29.13,16.637,2628.5,2,228.42,2,39.286,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,1102.16,14.323,2622.65,2,190.52,2,38.938,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,1011,14.286,2622.51,2,189.16,2,38.923,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,758.75,14.219,2618.89,2,190.27,2,38.903,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,506.2,14.409,2619.12,2,183.27,2,38.921,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,405.25,14.725,2620.06,2,192.55,2,38.978,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,304.59,15.231,2623.33,2,199.05,2,39.051,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,274.26,15.588,2629.12,2,211.62,2,39.119,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,153.7,17.361,2630.61,2,222.97,2,39.33,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,78.07,17.617,2635.14,2,223.73,2,39.365,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,52.79,17.612,2631.33,2,226.01,2,39.364,2,training
MSM72,03-Mar-2018 00:00:00,35.3,26.65,27.78,17.618,2632.38,2,224.23,2,39.365,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,1315.32,13.812,2614.49,2,182.87,2,38.768,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,1009.3,13.922,2611.5,2,180.36,2,38.803,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,758.48,13.999,2619.07,2,180.78,2,38.831,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,506.91,14.205,2615.8,2,183.03,2,38.88,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,406.3,14.39,2620.24,2,191.26,2,38.927,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,305.25,14.563,2618.5,2,188.9,2,38.953,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,254.95,14.688,2622.85,2,196.02,2,38.98,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,204.92,14.895,2623.83,2,194.05,2,39.007,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,154.12,15.507,2621.75,2,213.14,2,39.12,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,103.71,16.075,2627.38,2,215.02,2,39.163,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,78.49,16.806,2629.38,2,224.16,2,39.249,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,53.78,17.422,2630.59,2,226.46,2,39.318,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,28.57,17.537,2629.53,2,228.49,2,39.342,2,training
MSM72,03-Mar-2018 00:00:00,34.8,26.17,13.4,17.679,2634.31,2,227.94,2,39.355,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,4054.2,14.179,2615.87,2,190.52,2,38.749,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,3807.13,14.137,2613.82,2,190.64,2,38.749,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,3552.16,14.099,2616.54,2,183.16,2,38.751,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,2787.32,14.024,2611.67,2,187.54,2,38.766,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,2533.11,13.998,2614.01,2,183.39,2,38.771,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,2279.22,13.963,2613.96,2,185.74,2,38.772,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,2025.38,13.923,2610.32,2,184.49,2,38.771,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,1771.69,13.881,2610.5,2,183.29,2,38.768,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,1518.34,13.847,2611.23,2,181.06,2,38.765,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,1265.45,13.859,2610.8,2,179.47,2,38.777,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,1009.4,13.867,2610.91,2,177.73,2,38.784,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,756.88,14.086,2615.1,2,178.15,2,38.843,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,504.78,14.755,2626.85,2,197.26,2,38.983,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,403.92,15.132,2627.18,2,202.81,2,39.039,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,303.19,15.62,2628.75,2,207.51,2,39.114,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,152.25,16.351,2627.41,2,217.8,2,39.212,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,101.86,16.897,2627.61,2,225.71,2,39.272,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,76.8,17.047,2626.35,2,229.51,2,39.288,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,51.65,17.049,2630.37,2,230.46,2,39.287,2,training
MSM72,03-Mar-2018 00:00:00,34.37,25.96,11.35,17.121,2629.49,2,229.59,2,39.29,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,3237.38,13.968,2613.48,2,193.41,2,38.734,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,3041.28,13.933,2612.58,2,193.34,2,38.734,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,2786.66,13.89,2614.42,2,193.48,2,38.734,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,2532.51,13.852,2612.62,2,193.21,2,38.735,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,2278.15,13.828,2612.5,2,192.62,2,38.738,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,2024.26,13.82,2611.62,2,191.38,2,38.746,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,1770.88,13.806,2611.87,2,190.23,2,38.751,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,1517.71,13.785,2613.58,2,188.16,2,38.753,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,1264.48,13.764,2610.84,2,186.24,2,38.754,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,1011.7,13.758,2612.76,2,185.45,2,38.759,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,759.15,13.802,2614.89,2,181.22,2,38.776,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,506.86,13.937,2614.6,2,179.73,2,38.813,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,406.24,14.098,2617.05,2,180.57,2,38.85,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,305.29,14.299,2622.74,2,182.68,2,38.891,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,204.58,14.717,2622.22,2,187.3,2,38.966,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,154.46,14.9,2624.5,2,191.9,2,38.991,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,104.1,15.385,2623.97,2,200.28,2,39.05,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,78.81,15.664,2624.31,2,221.66,2,39.094,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,53.71,15.715,2624.62,2,234.78,2,39.103,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,28.32,15.906,2624.32,2,234.64,2,39.102,2,training
MSM72,05-Mar-2018 00:00:00,35.04,23.2,13.61,15.931,2624.61,2,235.46,2,39.099,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,419.28,15.181,2641.72,2,222.21,2,39.044,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,306.09,15.308,2644.89,2,228.21,2,39.036,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,204.83,15.395,2646.82,2,230.93,2,39.013,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,154.16,15.366,2648.16,2,233.9,2,38.994,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,103.68,15.467,2646.28,2,234.9,2,39.013,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,78.32,15.672,2639.25,2,233.48,2,39.056,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,52.99,16.221,2626.51,2,231.09,2,39.166,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,27.74,16.245,2628.52,2,231.85,2,39.17,2,training
MSM72,06-Mar-2018 00:00:00,35.65,23.33,12.34,16.245,2627,2,232.29,2,39.17,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,2801.06,13.889,2612.6,2,190.47,2,38.737,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,2545.63,13.852,2614.93,2,190.32,2,38.737,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,2035.23,13.812,2612.24,2,189.26,2,38.746,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,1780.66,13.803,2611.28,2,187.44,2,38.752,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,1526.15,13.789,2609.47,2,185.03,2,38.755,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,1271.52,13.76,2608.78,2,183.46,2,38.754,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,1017.36,13.756,2608.43,2,180.8,2,38.759,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,763.86,13.824,2611.5,2,177.46,2,38.782,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,510.26,14.028,2617.04,2,176.47,2,38.835,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,409.11,14.223,2617.27,2,178.25,2,38.877,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,206.67,15.292,2628.07,2,198.06,2,39.042,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,155.96,15.671,2624.9,2,220.99,2,39.112,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,105.49,15.733,2625.78,2,225.45,2,39.117,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,80.03,15.822,2622.44,2,225.65,2,39.121,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,55.01,15.784,2623.16,2,222.46,2,39.068,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,29.59,16.047,2618.41,2,230.02,2,39.023,2,training
MSM72,07-Mar-2018 00:00:00,34.81,22.86,14.43,16.226,2615.72,2,233.03,2,39.007,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,4612.2,14.223,2611.51,2,190.44,2,38.739,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,4087.05,14.123,2612.34,2,190.17,2,38.738,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,3572.21,14.029,2610.08,2,190.38,2,38.738,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,3060.49,13.94,2611.41,2,190.39,2,38.738,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,2548.93,13.871,2610.33,2,189.57,2,38.741,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,2037.66,13.845,2610.51,2,186.75,2,38.753,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,1782.92,13.847,2609.59,2,183.81,2,38.761,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,1527.94,13.827,2610.74,2,181.16,2,38.763,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,1273.34,13.803,2610.22,2,179.86,2,38.764,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,1020.77,13.824,2609.93,2,178.56,2,38.775,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,767.15,13.929,2613.11,2,177.22,2,38.808,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,513.36,14.478,2625.21,2,193.11,2,38.935,2,training
MSM72,08-Mar-2018 00:00:00,35.68,22.47,412.44,14.785,2622.81,2,190.49,2,38.978,2,training
