cruise_name,date,latitude,longitude,pres,temp,phosphat,phosphat_q,doxy,doxy_q,psal,psal_q,categ
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,404.207973495342,13.18783416,0.400029568673561,2,185.530543255029,2,38.485,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,504.793127414615,13.09985528,0.41365803412429,2,188.174974300901,2,38.478,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,757.566240918708,13.00987688,0.392250983730068,2,194.205316450334,2,38.458,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,986.835035674273,12.9618884,0.400043258189102,2,198.284313458185,2,38.439,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,5.24085558866167,15.83019984,0.00292363035825168,2,253.791075384069,2,36.78,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,40.1158185557362,15.27933208,0.00974528223653493,2,249.625765420883,2,36.801,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,59.5715484825802,14.53051184,0.0974361448143203,2,235.417862017321,2,37.031,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,72.2741267798183,14.6614804,0.0535833403375476,2,238.741354232561,2,37.195,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,92.9425567458941,14.31756296,0.191898365558441,2,214.359793269232,2,37.387,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,126.217687406945,13.89466448,0.250251639562738,2,200.36397117049,2,37.886,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,151.429405659456,13.52875232,0.198617020193642,2,210.090398246292,2,38.064,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,393.202376292075,13.21382792,0.460372606858871,2,179.064289224654,2,38.491,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,504.99447644313,13.15384232,0.438959600917368,2,182.446458223578,2,38.492,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,757.362976259847,13.00987688,0.416584481215221,2,194.248862045237,2,38.457,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,1018.21706764895,12.96588744,0.416590059622715,2,195.072852894334,2,38.439,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,55.1358396397953,14.78844992,0.0233882074517001,2,245.377559731995,2,36.828,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,76.4075811801746,14.48052384,0.0867239121139335,2,237.430221498482,2,36.942,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,95.7656101824935,14.43253536,0.120815335568192,2,233.924379482034,2,37.092,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,114.822801208638,14.23058384,0.211367693864247,2,209.520585820617,2,37.468,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,141.747623585065,14.00063904,0.184046646000313,2,209.324975689359,2,37.817,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,181.687019545349,13.34579624,0.190820025257442,2,210.203556484779,2,38.121,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,404.207013604598,13.23482288,0.392240770663134,2,182.710248441638,2,38.493,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,504.993951304882,13.12185,0.399056854456853,2,188.348690452798,2,38.483,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,759.081329275487,13.0018788,0.399065166878135,2,194.943200797941,2,38.455,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,1023.78447518812,12.96988648,0.3854428525343,2,199.716386162335,2,38.44,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,6.1479258365868,16.09813552,0.00389828694458029,2,252.204922953111,2,36.741,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,25.0966909191181,15.596256,0.00389822892685035,2,252.694315055809,2,36.761,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,53.5228382700911,15.11737096,0.00389810709311495,2,249.181719476644,2,36.803,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,74.3911316871697,14.66547944,0.0740589093700959,2,237.838994387973,2,36.896,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,120.671227754351,14.296568,0.185092174155823,2,214.503676927499,2,37.296,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,150.924816005763,13.9516508,0.261970258075431,2,198.524754768555,2,37.713,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,211.746873964966,13.35279456,0.324169904514513,2,186.570071587004,2,38.243,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,261.99046562569,13.19583224,0.365997278889948,2,182.293585945895,2,38.362,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,353.123537008138,13.23382312,0.386409006483838,2,180.110340047941,2,38.465,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,504.69034446526,13.15784136,0.400027783126842,2,185.13744367286,2,38.491,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,757.86695615899,13.02387352,0.393223726172358,2,193.684790256012,2,38.46,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,1018.82231133917,12.98588264,0.393228699222795,2,198.371267326153,2,38.443,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,6.7525536878118,16.25409808,0.00292362383144141,2,249.509922239688,2,36.783,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,25.297925208526,15.68923368,0.0029235629154197,2,249.516219490386,2,36.811,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,55.5382301506185,15.21934648,0.0165664127171271,2,248.831244119153,2,36.847,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,75.1966135777279,14.44353272,0.107173538729353,2,224.839842893899,2,37.109,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,85.3793250628965,14.48952168,0.127619791633378,2,223.600137180988,2,37.258,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,130.854299894409,13.6617204,0.308627694305462,2,187.037052085478,2,38.097,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,191.972663780214,13.2418212,0.364063755905794,2,182.606232813489,2,38.313,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,231.617734425323,13.3168032,0.364036943573894,2,183.853856102765,2,38.412,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,382.494492688014,13.33079984,0.41948636566217,2,178.197377642906,2,38.515,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,504.380179215612,13.1768368,0.434093086494781,2,183.532271390287,2,38.492,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,757.148360206031,13.02987208,0.419503841734711,2,190.039742738161,2,38.459,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,993.599951567837,13.0018788,0.419507586723314,2,193.250506015786,2,38.447,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,5.64388827039591,16.34207696,0.000974488339325944,2,249.327368738845,2,36.856,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,31.9503110182593,15.8661912,0.000974468035357036,2,251.12101645353,2,36.884,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,55.6388085936272,14.63848592,0.0272775533089627,2,235.209684523094,2,37.256,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,75.4987524032237,14.1116124,0.244448834015941,2,197.018390882614,2,37.668,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,90.4200694975494,13.89766376,0.237610850833785,2,195.081265079165,2,37.785,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,110.787252344696,13.7866904,0.277489363388672,2,188.659821704593,2,38.017,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,171.193879861288,13.24382072,0.318312665099401,2,182.30271740902,2,38.312,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,252.803953559726,13.31480368,0.355259252836155,2,178.679858629235,2,38.478,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,332.324160707963,13.31280416,0.378609188915705,2,177.720001065013,2,38.512,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,504.277086227518,13.11585144,0.392243688649053,2,184.703012481101,2,38.483,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,757.448599627866,13.04586824,0.378622990343737,2,188.694438116511,2,38.463,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,1021.33471752055,13.01587544,0.37862693372197,2,193.163797020803,2,38.449,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,5.44229462506733,16.1661192,0.00194903614217318,2,249.80332768538,2,36.815,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,26.8096161037294,15.28233136,0.00876999695718989,2,250.343288611414,2,36.917,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,37.594838510721,14.69847152,0.0350748197158239,2,238.279838357803,2,37.115,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,55.4369516913861,14.30256656,0.166580477753282,2,213.936339854074,2,37.316,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,91.5287261091049,13.83567864,0.252197434420405,2,198.536536579821,2,37.895,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,151.728203554192,13.3517948,0.318331847219009,2,182.491600759749,2,38.231,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,175.227525126216,13.25981688,0.318314085948552,2,182.824982547504,2,38.306,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,262.589938508901,13.33479888,0.344553578566122,2,180.026363676337,2,38.475,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,358.667357889518,13.22582504,0.364015008009956,2,179.711283527593,2,38.493,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,504.678915422743,13.1318476,0.383483618755858,2,184.573271412142,2,38.484,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,757.748650974901,13.03587064,0.377650228349609,2,189.128323318393,2,38.461,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,1018.19173832524,12.99388072,0.370841640960982,2,193.988256965751,2,38.444,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,6.34932910492632,15.97916408,0.00584597293378805,2,248.265836693367,2,37.076,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,44.8522821738551,14.60749336,0.0516333568431192,2,230.866776620948,2,37.234,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,66.4248861822051,14.0666232,0.249309243412907,2,194.924563111541,2,37.717,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,81.446288359864,13.89766376,0.261930110050873,2,190.632364884373,2,37.919,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,106.248924863783,13.68071584,0.235613081230614,2,191.687236553216,2,38.071,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,164.838396234835,13.29580824,0.275480168528694,2,187.425584188666,2,38.319,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,252.297278851805,13.26581544,0.354292265381816,2,180.113539414097,2,38.454,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,338.881878862258,13.22382552,0.367908490347594,2,179.628992521621,2,38.492,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,505.080763527491,13.12584904,0.380563692724722,2,183.444689717866,2,38.484,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,757.239749811893,13.03587064,0.373757205074717,2,189.605846835907,2,38.46,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,1019.40220857643,12.99787976,0.367921354332247,2,194.031655688419,2,38.445,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,40.5176849231411,14.471526,0.0652780395464268,2,233.878871044637,2,37.117,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,59.4687643384099,14.1915932,0.224018106593762,2,200.21170691308,2,37.541,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,73.7839384001867,14.021634,0.190873981118891,2,204.864899254374,2,37.741,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,100.501318344679,13.70970888,0.223930620941004,2,196.812431254941,2,38.066,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,110.88666797073,13.64472448,0.204449114435536,2,199.492415614287,2,38.127,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,252.296248559037,13.22282576,0.349434451744622,2,179.465559457121,2,38.42,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,427.921552863472,13.20283056,0.389318836812698,2,177.977527068323,2,38.5,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,554.780356992858,13.09085744,0.389325498216729,2,186.091386390554,2,38.477,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,756.832161843339,13.01787496,0.376678023902548,2,189.82258567958,2,38.457,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,1021.62534217224,12.9918812,0.376681666802887,2,193.42398846313,2,38.444,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,44.8519032229341,14.671478,0.0126651625947111,2,238.872622133827,2,37.194,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,64.6097422824609,14.24258096,0.187986845148423,2,209.560629681483,2,37.495,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,79.4292631447596,13.98764216,0.187953139793845,2,206.775141903641,2,37.736,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,120.767792861785,13.52475328,0.187897073937321,2,204.738975866501,2,38.137,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,221.726312006697,13.2418212,0.324132767279011,2,186.804555229699,2,38.397,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,302.243295038787,13.2418212,0.369861424496543,2,177.115753073113,2,38.469,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,382.789205901822,13.21882672,0.376667375671851,2,177.588421835674,2,38.495,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,505.076487399645,13.09085744,0.401978576908773,2,183.01038303792,2,38.477,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,757.233331623686,12.9668872,0.37668082612975,2,191.427803046458,2,38.447,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,1021.11465245965,12.95588984,0.357216774202498,2,195.550117809326,2,38.437,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,6.34924773287996,16.19411248,0.00974521696988239,2,249.544951580763,2,36.81,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,43.5413055696499,14.7564576,0.0867108130784263,2,224.544824095933,2,37.145,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,63.5005604254103,14.12260976,0.246418083787477,2,192.475244854627,2,37.551,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,96.2658121504809,13.83467888,0.253154406411702,2,184.454590266585,2,37.984,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,121.271438236381,13.51475568,0.273562617255756,2,186.325848624292,2,38.175,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,150.918815238444,13.346796,0.28133266715827,2,188.520863609109,2,38.262,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,201.651136555361,13.22082624,0.336792862795802,2,180.991360148522,2,38.372,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,302.241972956595,13.24682,0.378617357033453,2,176.593267119997,2,38.483,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,504.064202990704,13.08485888,0.392245439453354,2,184.615900569631,2,38.477,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,757.634498437753,12.9768848,0.385440271860926,2,191.558087096779,2,38.449,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,1021.21141230327,12.96288816,0.370843296246654,2,196.895571564412,2,38.438,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,48.9843570013458,14.57850032,0.0526063968045358,2,232.641635363404,2,37.264,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,69.3472557693425,13.93965368,0.302874705656596,2,191.012422221143,2,37.704,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,101.407444651964,13.66971848,0.275525875294403,2,187.515247914981,2,38.096,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,136.497429682793,13.43277536,0.275497179377096,2,190.915482745769,2,38.236,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,182.384857225456,13.23282336,0.324146271125014,2,183.600394617192,2,38.341,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,232.417892346179,13.25481808,0.359164795587312,2,180.376638319731,2,38.432,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,302.74528162042,13.24282096,0.393218168148255,2,176.376654805372,2,38.479,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,504.567115984934,13.06386392,0.41463350633706,2,182.706433103587,2,38.471,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,757.73242823076,12.96888672,0.393227529086354,2,191.341080856082,2,38.447,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,1022.21951188541,12.81592344,0.379603374110748,2,195.284165976048,2,38.438,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,5.84528444437675,16.5510268,0.00682131177909973,2,248.37877273348,2,36.877,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,49.6897701248043,15.12536904,0.0204602049295305,2,244.167852938187,2,37.122,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,70.9599505689087,14.1865944,0.229855900307974,2,207.286403578911,2,37.577,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,101.608684478847,13.58073984,0.340760946157243,2,182.04390932872,2,38.078,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,126.312191040678,13.3917852,0.298860230752468,2,186.485771148235,2,38.239,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,151.825197628495,13.31280416,0.305659852305603,2,186.169641621133,2,38.304,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,303.551381527802,13.23882192,0.409764782038414,2,176.637038900408,2,38.478,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,368.449703810046,13.17983608,0.43798825300923,2,176.156135478785,2,38.486,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,504.868090625864,13.0568656,0.437993466331778,2,182.489321478857,2,38.47,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,757.830474496958,12.95489008,0.409775146573683,2,191.427775221877,2,38.444,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,1013.6100872851,12.95489008,0.396150777271117,2,195.940849973496,2,38.436,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,5.34115726667512,17.20287032,0.0136445221312999,2,270.243013967575,2,36.69,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,22.3732432777168,15.10337432,0.00682225091198278,2,271.418014344317,2,36.692,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,32.2504295147728,14.98240336,0.0623731016766381,2,242.493384677169,2,36.73,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,50.7965247698324,14.50051904,0.229956317322123,2,214.910488639433,2,36.99,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,69.0417333116348,14.44953128,0.132484861172896,2,219.547508250019,2,37.318,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,88.6998333505244,14.03563064,0.2990001220223,2,193.375182063128,2,37.61,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,182.275834388421,13.1868344,0.40980685185061,2,173.22526945764,2,38.34,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,211.627211473071,13.15584184,0.409796181470079,2,173.957304841061,2,38.375,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,383.980140952546,13.05386632,0.444811992526071,2,179.888127751608,2,38.454,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,504.948503198728,12.99288096,0.44481232343462,2,184.485634916464,2,38.453,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,757.395066810038,12.94489248,0.417562468970292,2,192.686221244461,2,38.442,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,916.710248573434,12.94289296,0.417564022160413,2,193.901104212239,2,38.437,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,5.94579245404257,16.346076,0.00779777498252069,2,252.388757939727,2,36.534,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,9.57381097029683,16.36407168,0.00194944374563017,2,251.302437437094,2,36.534,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,25.4974745289989,15.51727496,0.0331420234667488,2,255.266547362582,2,36.474,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,35.7779079760876,15.22734456,0.0458130871779611,2,253.418930304987,2,36.5,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,55.2313890815662,14.85843312,0.178354060047389,2,224.540373851491,2,36.685,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,75.1905986946332,14.62448928,0.222178050741919,2,215.323667938268,2,36.888,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,121.164015960104,14.01463568,0.259047500259518,2,192.880522285183,2,37.719,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,252.683870780479,13.13584664,0.384475232420963,2,173.9070890826,2,38.42,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,302.528260209098,13.13784616,0.39127940272664,2,175.421700487639,2,38.452,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,403.461769483491,13.06586344,0.39711643953952,2,178.4552192615,2,38.462,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,503.632746363342,12.9768848,0.39127940272664,2,184.138005614088,2,38.452,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.47845,-2.18573,610.113515095451,12.91389992,0.384469511997597,2,190.212476732052,2,38.44,2,training
